Description, Level 1 models (ms), Level 1 models (ms), Level 1 models (ms), Level 1 models (ms), Level 1 models (ms), Level 1 models (ms), Level 1 models (ms)
Catel.Runtime.Serialization.Binary.BinarySerializer,0,692,0,29,0,273,0,262,0,26,0,274,0,264
Catel.Runtime.Serialization.Json.JsonSerializer,1,42,1,14,1,12,1,19,1,16,1,2,1,2
Catel.Runtime.Serialization.Xml.XmlSerializer,0,9,0,486,0,508,0,562,0,523,0,538,0,544

