Description, Level 3 models (ms), Level 3 models (ms), Level 3 models (ms), Level 3 models (ms), Level 3 models (ms), Level 3 models (ms), Level 3 models (ms)
Catel.Runtime.Serialization.Binary.BinarySerializer,33,6,21,1,20,2,18,9,20,9,20,5,19,9
Catel.Runtime.Serialization.Json.JsonSerializer,12,6,13,3,12,8,13,13,1,13,2,13,6
Catel.Runtime.Serialization.Xml.XmlSerializer,13,9,2,46,2,67,2,51,2,72,2,76,2,64

